#CODE;RUSSIAN;x
EVTOPTB_WOL_11102;It grinds my gears but I might upset people if I lecture people just like that.;Cela m'horripile, mais je pourrais me mettre les gens а dos si je leur fais la leзon de cette maniиre.;Es stцrt mich zwar, aber ich kцnnte die Menschen verдrgern, wenn ich ihnen einfach so Vorhaltungen mache.;;Me pone furioso, pero la gente puede sentirse afectada si les doy lecciones. ;;;;;;;;;x
EVTDESC_WOL_11103;A small spear-throwing contest could be fun aswell as helping you train for battle. Maybe you should arrange such a contest at your court?;Un petit concours de jet de lance serait une bonne distraction tout en vous permettant de vous entraоner au combat. Peut-кtre pourriez-vous organiser cela а la cour ?;Ein kleiner Speerwurf-Wettbewerb kцnnte sowohl SpaЯ machen als auch als Kampftraining fьr Euch dienen. Vielleicht solltet Ihr einen solchen Wettbewerb an Eurem Hof ausrichten?;;Un pequeсo concurso de lanzamiento de jabalina podrнa ser divertido ademбs de ayudar entrenar para la batalla. ?Tal vez deberнa organizar tal concurso en tu corte?;;;;;;;;;x
EVTOPTA_WOL_11103;My throwing arm will amaze everyone!;Ma technique de jet impressionnera tout le monde !;Mein Wurfarm wird alle verblьffen!;;!Mi brazo de lanzador asombrarб a todos!;;;;;;;;;x
EVTOPTB_WOL_11103;Maybe another time.;Peut-кtre une autre fois.;Vielleicht ein andermal.;;Tal vez en otro momento.;;;;;;;;;x
EVTDESC_WOL_11104;Everyone in the spear-throwing contest is having a great time, throwing spears, discussing and laughing. Basically enjoying themselves. Maybe enjoying themselves a bit too much as a spear is thrown carelessly while someone is out on the field measuring the distance from a previous spear.;Tous les participants du concours de jet de lance passent un excellent moment а concourir, discuter et rire. Tout le monde s'amuse. Peut-кtre un peu trop, pour preuve cette lance envoyйe alors que quelqu'un йtait dans le champ а mesurer la distance d'un jet prйcйdent.;Alle Teilnehmer am Speerwurf-Wettbewerb genieЯen die Veranstaltung, werfen Speere, reden und lachen. Man kцnnte sagen, sie amьsieren sich. Vielleicht ьbertreiben sie es ein wenig, denn ein Speer wird leichtsinnigerweise geworfen, als sich jemand auf dem Platz aufhielt, um die Entfernung eines vorherigen Speers zu messen.;;Todo el mundo se lo pasa bien en el concurso de lanzamiento de jabalina, lanzando, hablando y riendo. Bбsicamente se divierten. Tal vez se divierten un poco demasiado ya que una jabalina se lanza descuidadamente mientras alguien estaba en el campo, midiendo la distancia de una jabalina anterior. ;;;;;;;;;x
EVTOPTA_WOL_11104;Well that's unfortunate.;C'est malheureux.;Nun, das ist bedauerlich.;;Vaya, es una desgracia.;;;;;;;;;x
EVTDESC_WOL_11107;After dozens of spears have flown through the sky one sole victor emerges from the competition. No-one threw farther than you!;Aprиs des douzaines de lancers, un vainqueur unique йmerge, et ce vainqueur n'est autre que vous !;Nachdem Dutzende Speere durch die Luft gesegelt sind, geht nur eine einzige Person als klarer Sieger hervor. Niemand hat weiter geworfen als Ihr!;;Despuйs de que decenas de jabalinas hayan volado por el cielo, un ъnico vencedor surge del concurso. !Nadie lanzу mбs lejos que tu!;;;;;;;;;x
EVTOPTA_WOL_11107;This is a glorious day.;C'est une journйe magnifique.;Was fьr ein glorreicher Tag.;;Es un dнa glorioso. ;;;;;;;;;x
EVTDESC_WOL_11109;After dozens of spears have flown through the sky one sole victor emerges from the competition. No-one threw farther than [From.GetBestName].;Aprиs des douzaines de lancers, un vainqueur йmerge de la compйtition, et ce vainqueur n'est nul autre que [From.GetBestName].;Nachdem Dutzende Speere durch die Luft gesegelt sind, geht nur eine einzige Person als klarer Sieger hervor. Niemand hat weiter geworfen als [From.GetBestName].;;Despuйs de que decenas de jabalinas hayan volado por el cielo, un ъnico vencedor surge del concurso. Nadie lanzу mбs lejos que [From.GetBestName]. ;;;;;;;;;x
EVTOPTA_WOL_11109;Congratulations to [From.GetBestName];Bravo а [From.GetBestName];Glьckwunsch, [From.GetBestName];;Felicidades a [From.GetBestName];;;;;;;;;x
EVTDESC_WOL_11110;Your daily routine involves swinging blades at a training dummy. But you can only learn so much from fighting an inanimate enemy and it gets kind of dull after a while.;Votre routine quotidienne comporte notamment une sйance d'entraоnement а l'йpйe contre un mannequin. Mais combattre des cibles inanimйes ne vous mиnera pas loin et, progressivement, la solitude vous gagne.;Zu Eurer tдglichen Trainingsroutine gehцrt es, mit geschwungenem Schwert gegen eine Ьbungspuppe anzutreten. Aber bei einem Kampf gegen einen leblosen Gegner ist der Lerneffekt begrenzt und nach einer Weile wird es langweilig.;;Tu rutina cotidiana implica golpear la espada contra un muсeco de entrenamiento. Pero es limitado lo que se puede aprender luchando contra un enemigo inanimado y se hace un poco aburrido despuйs de un tiempo;;;;;;;;;x
EVTOPTA_WOL_11110;I could use someone to train with.;J'aimerais bien quelqu'un pour m'entraоner.;Ich wьnschte, ich kцnnte mit jemandem trainieren.;;Podrнa encontrar a alguien con quien entrenar.;;;;;;;;;x
#EVTOPTB_WOL_11110;Though I only fight my enemies.;Mais je ne combats que mes ennemis.;Obwohl ich nur gegen meine Feinde kдmpfe.;;Aunque sуlo lucho contra mis enemigos. ;;;;;;;;;x
EVTDESC_WOL_11111;Training against an intelligent enemy is a lot harder but more rewarding to your battle skill. After a lot of bruises you seem to have more control over a fight.;Affronter un ennemi intelligent est bien plus difficile mais vos compйtences progressent bien plus vite. Aprиs de nombreuses blessures, vous semblez avoir davantage de contrфle en combat.;Ein Trainingskampf gegen einen intelligenten Gegner ist zwar wesentlich schwieriger, aber besser zum Trainieren Eurer Kampffertigkeiten geeignet. Nach vielen blauen Flecken scheint Ihr den Kampf besser kontrollieren zu kцnnen.;;Entrenar contra un enemigo inteligente es mucho mбs difнcil pero mбs gratificante para tus habilidad de lucha. Despuйs de un montуn de golpes pareces tener mбs control sobre una pelea. ;;;;;;;;;x
EVTOPTA_WOL_11111;Good fighting, [From.GetName]!;Beau combat, [From.GetName] !;Gut gekдmpft, [From.GetName]!;;!Buena lucha, [From.GetName]!;;;;;;;;;x
EVTDESC_WOL_11112;Even with blunt blades a training fight is a dangerous thing. Sometimes a sword might strike just a bit too hard.;Mкme avec des lames йmoussйes, un combat d'entraоnement n'est pas sans danger. Parfois, les йpйes frappent un peu trop fort.;Selbst mit Ьbungswaffen ist ein Trainingskampf gefдhrlich. Manchmal kann man mit einem Schwert etwas zu heftig zuschlagen.;;Incluso con cuchillas embotadas, una pelea de entrenamiento es una cosa peligrosa. A veces una espada puede golpear un pelнn demasiado fuerte. ;;;;;;;;;x
EVTOPTA_WOL_11112;That's enough fighting for this week.;J'ai assez combattu pour la semaine.;Es reicht mit dem Kдmpfen fьr diese Woche.;;Ya he tenido suficientes peleas por esta semana.;;;;;;;;;x
EVTDESC_WOL_11201;After countless of swinging your sword you are starting to learn the ins and outs of every strike that is possible against your foes.;Aprиs un nombre incalculable de passes, vous commencez а comprendre la logique de chaque attaque que vous pouvez porter а vos adversaires.;Nachdem Ihr Euer Schwert zahllose Male geschwungen habt, beginnt Ihr, die Einzelheiten jedes Hiebs zu erlernen, den Ihr gegen Eure Feinde fьhren kцnnt.;;Tras innumerable golpes de espada estбs empezando a aprender los entresijos de cada golpe posible contra tus enemigos;;;;;;;;;x
EVTOPTA_WOL_11201;The hard training is paying of.;Ce rude entraоnement finit par payer.;Das harte Training zahlt sich aus.;;El duro entrenamiento estб dando resultados.;;;;;;;;;x
EVTDESC_WOL_11202;Training day and night, you have finally mastered the art of fighting personal combat. There are few people with more knowledge of fighting techniques than you.;Entraоnй nuit et jour, vous finissez par maоtriser l'art du combat singulier. Les personnes qui maоtrisent les techniques de combat mieux que vous sont rares.;Nachdem Ihr Tag und Nacht trainiert habt, habt Ihr schlieЯlich die Kunst des Kampfes Mann gegen Mann erlernt. Es gibt nur wenige Menschen, die mehr ьber Kampftechniken wissen als Ihr.;;Entrenando dнa y noche, finalmente has dominado el arte del combate personal. Hay pocas personas con mбs conocimiento de tйcnicas de lucha que tъ.;;;;;;;;;x
EVTOPTA_WOL_11202;I will be known as a duelist.;Je me ferai une rйputation de duelliste.;Ich werde mir einen Ruf als Duellant erwerben.;;Se me conocerб como un duelista. ;;;;;;;;;x
EVTOPTB_WOL_11202;I think I might spend time on something else.;Je passerais bien mon temps а autre chose.;Ich glaube, ich verbringe meine Zeit lieber mit etwas anderem.;;Creo que puedo pasar tiempo en otra cosa. ;;;;;;;;;x
EVTDESC_WOL_11203;Because of your strength and ability to beat a normal man down in a brawl people from all around have begun to talk about you as someone you don't want to pick a fight with.;En raison de votre force et de votre habiletй а vaincre n'importe qui en combat, on commence а parler de vous comme de quelqu'un qu'il vaut mieux ne pas provoquer.;Aufgrund Eurer Stдrke und Eurer Fдhigkeit, einen normalen Menschen im Zweikampf zu besiegen, betrachten Euch die Menschen in Eurer Umgebung als jemanden, mit dem man keinen Streit anfangen sollte.;;Debido a tu fuerza y habilidad para vencer a un hombre normal en una pelea, gente de todas partes ha comenzado a hablar de ti como alguien con quien no hay que buscar pelea.;;;;;;;;;x
EVTOPTA_WOL_11203;It feels good to be recognized.;C'est bon d'кtre connu.;Es ist ein gutes Gefьhl, Anerkennung zu erhalten.;;Siente muy bien que te reconozcan.;;;;;;;;;x
EVTDESC_WOL_11204;All this violence seems to solve your problems and life seems easier when you can just smash something.;Toute cette violence semble rйsoudre vos problиmes et la vie est plus facile lorsqu'on peut tout rйsoudre а coups de poing.;Diese viele Gewalt scheint Eure Probleme zu lцsen und das Leben scheint einfacher, wenn man einfach etwas zerstцren kann.;;Toda esta violencia parece resolver tus problemas y la vida parece mбs fбcil cuando puedes simplemente romper algo. ;;;;;;;;;x
EVTOPTA_WOL_11204;I seem to no longer have the patience to negotiate.;Il me semble que je n'ai plus la patience de nйgocier.;Ich scheine nicht mehr die Geduld fьr Verhandlungen zu besitzen.;;Me parece que ya no tengo paciencia para negociar. ;;;;;;;;;x
EVTDESC_WOL_11205;When you learn to live with war as your neighbor you time and time again will find yourself staring death in the face.;Lorsqu'on vit avec la guerre comme voisin, on se retrouve souvent а contempler la mort les yeux dans les yeux.;Wenn man lernt, den Krieg als Nachbarn zu akzeptieren, gerдt man immer wieder in die Situation, dem Tod ins Angesicht sehen zu mьssen.;;Cuando aprendes a vivir con la guerra como tu vecino, te encontrarбs mirando a la muerte a la cara una y otra vez.;;;;;;;;;x
EVTOPTA_WOL_11205;I no longer feel fear.;Je ne ressens plus la peur.;Ich fьhle keine Angst mehr.;;Ya no siento miedo. ;;;;;;;;;x
EVTDESCA_WOL_11206;The strict exercise regime you have taken up after your decision to become a legendary warrior has made you one of the toughest persons around.;Votre dйtermination а devenir un guerrier lйgendaire vous a soumis а un entraоnement strict. Vous comptez dйsormais parmi les personnes les plus fortes.;Eure Entschlossenheit, ein legendдrer Krieger zu werden, hat dazu gefьhrt, dass Ihr einen strengen Trainingsplan einhaltet. Deswegen seid Ihr nun einer der zдhesten Menschen, die es gibt.;;Tu determinaciуn para convertirte en un guerrero legendario te has hecho seguir un rйgimen de ejercicio estricto. A causa de esto ahora eres una de las personas mбs fuertes de la zona. ;;;;;;;;;x
EVTDESCB_WOL_11206;The strict exercise regime you have taken up after your decision to become a legendary warrior has impressed people enough to no longer consider you a weakling.;Votre dйtermination а devenir un guerrier lйgendaire vous a soumis а un entraоnement strict. Vous n'кtes dйsormais plus considйrй comme un avorton.;Eure Entschlossenheit, ein legendдrer Krieger zu werden, hat dazu gefьhrt, dass Ihr einen strengen Trainingsplan einhaltet. Deswegen werdet Ihr nicht mehr als Schwдchling betrachtet.;;Tu determinaciуn para convertirte en un guerrero legendario te has hecho seguir un rйgimen de ejercicio estricto. A causa de esto ya no te consideran un debilucho. ;;;;;;;;;x
EVTOPTA_WOL_11206;I feel like I could lift a small house.;J'ai l'impression que je pourrais soulever une petite maison.;Ich habe das Gefьhl, als kцnnte ich ein kleines Haus hochheben.;;Siento que podrнa levantar una casa pequeсa. ;;;;;;;;;x
EVTOPTB_WOL_11206;I feel like I could lift a small horse.;J'ai l'impression que je pourrais soulever un petit cheval.;Ich habe das Gefьhl, als kцnnte ich ein kleines Pferd hochheben.;;Siento que podrнa levantar una casa pequeсa. ;;;;;;;;;x
EVTTOOLTIPWOLWARPROGRESS;[This.GetBestName] совершенствует свои усилия стать воином.;x
opinion_held_contest;Провёл состязание;x
opinion_fled_duel;Сбежал с честной дуэли;x
wol_warrior;Воин;x
desc_wol_warrior;Этот человек известен своим опытом ближнего боя.;x
wol_great_warrior;Великий воин;x
desc_wol_great_warrior;Этот человек известен как выдающийся мастер ближнего боя.;x
despised_aristocrat;Надменный аристократ;x
desc_despised_aristocrat;Этот человек презирает простых людей и их права.;x
recent_duel_victory;Победа в дуэли;x
desc_recent_duel_victory;Этот человек недавно победил другого в дуэли.;x
duel_decision;Дуэль;x
duel_decision_desc;Вызвать человека, известного как §Y[This.GetTitledFirstName]§! на дуэль, чтобы отстоять свою честь. Осторожно, дуэли опасны для Вашего здоровья!;x
tower_start;Мы начнём необходимые приготовления к строительству.;x
nick_the_headless;Обезглавленный;x
construction_accident;Несчастный случай при строительстве;x
desc_construction_accident;Несчастный случай, которого можно было избежать, возмущает [This.County.GetAdjective]ое население.;x
outlawed_guild;Преступная гильдия;x
desc_outlawed_guild;В городах этого округа действует одна из крупнейших преступных гильдий.;x
carpenters_guild;Плотницкая гильдия;x
desc_carpenters_guild;В этом округе действует крупная гильдия плотников, что делает строительство быстрым и дешёвым.;x
nick_the_ruthless;Беспощадный;x
nick_the_beheader;Головорез;x
EVTTOOLTIPWOL10302;Ваша §YДинастия§! оценит этот жест.;x
opinion_ruthless;Беспощадный;x
EVTTOOLTIPWOL11006;Люди не одобрят столь беспощадный акт.\n;x
EVTDESC_WOL_10401;Решив направить свои усилия на то, чтобы обрести богатства, Вы стали намного меньше спать, ведь сон - совсем не прибыльное занятие.;x
EVTOPTA_WOL_10401;Мне нужно больше золота!;x
aspiring_gardener;Начинающий садовод;x
desc_aspiring_gardener;Этот человек увлекся садоводством.;x
EVTDESC_WOL_10430;[From.GetTitledFirstName] обращается к Вам с предложением купить у Вас небольшой участок [Capital.Capital.County.GetAdjective]ой земли. Это трудное решение для Вас, поскольку цена, которую [From.GetSheHe] предлагает заплатить довольно высока.;x
EVTOPTA_WOL_10430;Мне нужны деньги.;x
EVTOPTB_WOL_10430;У Вас не хватит золота купить мою землю.;x
EVTDESC_WOL_10420;Новая возможность дать всем надолго запомнить Ваше правление внезапно проявилась перед Вами. Умелый чеканщик может сделать новые монеты с Вашим профилем.;x
EVTOPTA_WOL_10420;Да будет так.;x
EVTOPTB_WOL_10420;Лучше уменьшить содержание драгметалла в монетах.;x
EVTOPTC_WOL_10420;Новая валюта нам ни к чему.;x
EVTDESC_WOL_10421;Купцы выяснили, что в монетах снизилось содержание драгоценных металлов и уже не соответствует их реальной стоимости.;x
EVTOPTA_WOL_10421;Теперь все знают чего я на самом деле стою.;x
EVTDESC_WOL_10440;Группа ремесленников прибыла к Вашему двору. Они показали свои лучшие изделия, которые несомненно будут пользоваться высоким спросом внутри страны, но попросили поддержать их стартовым капиталом, чтобы открыть новый цех, поскольку у них не хватает собственных средств для этого.;x
EVTOPTA_WOL_10440;Это выгодное вложение.;x
EVTTOOLTIPWOL10440;Цех начнет производить товары в округе [From.GetName].;x
EVTOPTB_WOL_10440;Нехватка средств - это ваша проблема, не моя.;x
EVTDESC_WOL_10441;Ремесленники, которых Вы поддержали несколько лет назад, вернулись, чтобы рассказать об успехе в своём предприятии. Сейчас их дело является одним из самых прибыльных в [FromFrom.County.GetAdjective]их землях.;x
EVTOPTA_WOL_10441;Превосходно! Больше денег в казну.;x
EVTDESC_WOL_10442;После слабого стука в Вашу дверь, небольшая фигура выглянула из-за двери. Это один из ремесленников, которых Вы профинансировали пару лет назад. Он стыдливо сообщил Вам, что их предприятие потерпело крах и они теперь банкроты.;x
EVTOPTA_WOL_10442;Неудачное было вложение...;x
EVTDESC_WOL_10410;В округе [From.GetName] группа плотников стала работать совместно и обучать подмастериев. Теперь Вы можете либо одобрить их новую гильдию, чтобы заручиться их поддержкой либо запретить её для защиты свободного рынка.;x
EVTOPTA_WOL_10410;Я поддержу плотников.;x
EVTOPTB_WOL_10410;Гильдии - зло. Их нужно запретить.;x
artisan_workshop;Ремесленный цех;x
desc_artisan_workshop;Цех в этом округе производит товары высокого качества.;x
sold_off_land;Земля продана горожанину;x
desc_sold_off_land;Правитель продал ценные земли в погоне за лёгкой прибылью.;x
EVTDESC_WOL_10999;Слоняясь месяцам по неведомым землям с картой, от которой никакого толка, Вы решили отказаться от поиска новых торговых путей.;x
EVTOPTA_WOL_10999;Пора искать путь домой.;x
EVTDESC_WOL_10500;С тех пор как Вы стали считать свои доходы и расходы в погоне за богатством, Ваши сундуки заполняются до краёв чаще чем прежде.;x
EVTOPTA_WOL_10500;Развитие экономики полезно для страны в целом.;x
